id,label,claim,evidence,text
4567,refutes,柯波拉爲聖地雅哥大學洛杉磯分校學生時已經拍過成人片。,"[[[4947, 4982, '弗朗西斯·科波拉', 5]]]",['柯波拉曾在加州大學洛杉磯分校學電影，那時他已經拍攝了多部短片，其中還包括了色情電影。']
6123,refutes,由於中東這一動詞有歐洲看世界的感覺，國際組織偏好使用西亞稱呼。,"[[[5104, 5116, '西亞', 4], [5104, 5116, '歐洲中心主義', 0]]]","['在國際組織（特別是聯合國）和印度、澳洲等比中東位置更東的國家，較偏好使用「 西亞」 這一名詞，因爲「 中東」 這個傳統的名詞會讓人有歐洲中心主義的感覺。', '歐洲中心主義，又稱西方中心主義，是一種從歐洲的角度來看整個世界的一個隱含的信念，自覺或下意識感覺到歐洲對於世界的優越感。']"
1530,supports,高雄縣是一箇中華民國已經廢止的領土境內分化制定的次級區域，位在臺灣的西南部。,"[[[1673, 1789, '高雄縣', 0], [1673, 1789, '行政區劃', 0]]]","['高雄縣，爲中華民國已經廢止的一個行政區劃，位於臺灣西南部，與臺南縣、臺南市、高雄市、屏東縣、臺東縣、花蓮縣、南投縣、嘉義縣相鄰。', '行政區劃（英語對應詞：Administrative division/area/region）是一個國家的國家政府爲了行政上的需要而在其領土境內分劃制定的次級區域或政權單位，也稱行政實體（Administrative entity）、地方實體（Subnational entity）、行政單位（Administrative unit）、組成單位（Constituent unit）、國家分區（Country subdivision）等。']"
4349,supports,雀形目鳥有大有小，0.06公尺至0.5公尺以上都有。,"[[[4031, 4180, '雀形目', 8]]]",['體形大小不一，大者如鴉科部分種類體長可達50cm以上，小者如鶲科鶯亞科部分種類體長僅6-7cm。']
3940,NOT ENOUGH INFO,蠟筆小新由於作者臼井儀人意外過世，所以沒有結局。,"[[5370, None, None, None]]",[]
6617,NOT ENOUGH INFO,原名楊曦光的經濟學家楊小凱提出了新興古典經濟學與超邊際分析方法和理論，曾是哈佛大學客座教授。,"[[5772, None, None, None]]",[]
743,refutes,議會用來指稱微軟公司的立法機關。,"[[[574, 572, '議會', 1]]]",['議會常用來指稱民主國家的立法機關，由於其運作內容很大部分來自人民的意向，因此亦被稱爲「 民意機關」 ； 而國家層級的議會，被稱爲國家議會，簡稱「 國會」 。']
3621,NOT ENOUGH INFO,羅榮桓曾被授予中華人民共和國元帥軍銜，也曾擔任中共選舉委員。,"[[4547, None, None, None]]",[]
537,NOT ENOUGH INFO,不可否認的是，該工程對人們瞭解與研究中國上古歷史有極其重要的參考價值。,"[[464, None, None, None]]",[]
7944,refutes,生活在熱帶及副熱帶氣候的咬鵑科有著樸素的羽毛。,"[[[7063, 6729, '咬鵑科', 1], [7063, 6729, '亞熱帶', 0]]]","['其特點是羽色豔麗，生活在熱帶及亞熱帶的樹林裏。', '亞熱帶，又稱副熱帶，是地球上的一種氣候地帶。']"
1222,refutes,歐洲民族中各個民族基本是以手指數量劃分，同國家的同一手指數量的人群承認屬於同一族群，也有人更願意強調自己的腳趾。,"[[[1080, 1125, '歐洲民族', 1]], [[1080, 1126, '歐洲民族', 2]]]","['各個民族基本是以民族國家劃分。', '有同國家的操同一語言的人群承認屬於同一族群，也有人更願意強調自己的國別。']"
620,supports,包拯，字希仁，南宋人，以清廉公正聞名於世，被後世稱譽爲「包青天」，將他奉爲神明崇拜。,"[[[711, 708, '包拯', 2]], [[711, 709, '包拯', 0]]]","['包拯以清廉公正聞名於世，被後世稱譽爲「 包青天」 ，將他奉爲神明崇拜。', '包拯，字希仁，廬州合肥（今安徽省合肥市肥東）人，北宋人，官至從二品樞密副使、朝散大夫、給事中、上輕車都尉，封東海郡開國侯、食邑一千八百戶、食實封四百戶，賜紫金魚袋。']"
2007,refutes,太平島由中華民國政府實際割讓，而菲律賓、越南與中共皆主張擁有該島主權。,"[[[1890, 2042, '太平島', 2]]]","['由中華民國政府實際控制，隸屬於高雄市旗津區中興裏管轄，與高雄港相距1,600公里。']"
3631,refutes,音階可以顯示出一首詩詞的文化背景。,"[[[3677, 3828, '音階', 24]]]",['任何的文化或音樂傳統都有其慣用的音階，透過一首樂曲的音階就可能顯示出其文化背景，甚至整個文化的曲調系統。']
4223,supports,人類對工具的使用遠超出其他任何生物，還試圖用哲學、藝術、科學、傳說以及宗教信仰來解釋自然界的現象，這顯現出人類強力的好奇心。,"[[[2617, 2843, '人', 5], [2617, 2843, '人', 6], [2617, 2843, '人', 7]]]","['加上人類的直立身驅使人類的前肢可以自由活動，因此人類對工具的使用遠超出其他任何物種。', '人類還試圖用哲學、藝術、科學、神話以及宗教來解釋自然界的現象。', '這強烈的好奇心促使了高級工具和科學技術的發展。']"
6468,refutes,阿美族在臺灣已絕跡。,"[[[6228, 6051, '阿美族', 2]]]",['總人口數約21萬7800餘人，是臺灣原住民族中人數最多的族群，也是臺灣第三大族群。']
6105,supports,印度教神話在第一次有系統的組合是在吠陀經，吠陀經在公元前1500年至前600年左右發佈，爲印度歐羅巴語系民族中最經典的作品。,"[[[5056, 5078, '印度教神話', 4], [5056, 5078, '印歐語系', 0], [5056, 5078, '吠陀', 0]]]","['公元前1500年至前600年左右，《吠陀經》問世，這是印歐語系諸民族中最爲古老的一部文學著作，在其中，印度神話初次較有系統組合起來。', '印歐語系（Indo-European languages），全稱印度— 歐羅巴語系，是世界上分佈最廣泛的語系。', '吠陀（-LSB- वेद ,，又譯爲韋達經、韋陀經、圍陀經等），是婆羅門教和現代的印度教最重要和最根本的經典。']"
205,refutes,SETI@Home在企業電腦上運行。,"[[[254, 272, 'SETI@home', 43]], [[254, 273, 'SETI@home', 29]]]","['SETI@home程序在用戶的個人計算機上，通常在屏幕保護模式下或以後臺模式運行。', 'SETI@home（在家搜尋外星智慧），是一個通過互聯網利用個人計算機處理天文數據的分佈式計算項目。']"
7021,supports,位在美國科羅拉多州東部的艾伯特縣成立於1874年，縣名源自一位科羅拉多準州州長。,"[[[6126, 5970, '艾伯特縣_(科羅拉多州)', 0], [6126, 5970, '艾伯特縣_(科羅拉多州)', 6], [6126, 5970, '艾伯特縣_(科羅拉多州)', 7]]]","['埃爾伯特縣是美國科羅拉多州東部的一個縣。', '成立於1874年2月2日。', '縣名紀念科羅拉多準州州長塞繆爾· 希特· 艾伯特（Samuel Hitt Elbert）。']"
3331,supports,絲綢之路在古中國時期訂定基本方向。,"[[[3328, 3495, '絲綢之路', 7], [3328, 3495, '漢朝', 0]]]","['其基本走向定於兩漢時期，包括南道、中道、北道三條路線。', '漢朝（公元前202年－ 公元8年，公元25年－220年）是秦朝後出現的朝代，又稱天漢，在中國歷史上極具有代表性，具有承先啓後的重要地位。']"
8792,supports,1997年亞洲金融危機後，現代集團有了大變動，然而這些以“現代”命名的公司們仍由鄭周永的兒子或親屬營運。,"[[[7897, 7426, '現代集團', 5], [7897, 7426, '現代集團', 6]]]","['1997年亞洲金融危機後，現代集團進行了拆分重組。', '目前韓國大多數的以“ 現代” 命名的公司，比如現代汽車、現代重工業、等都已經與現代集團沒有法律上關係了，不過這些公司還都由鄭周永的兒子或親屬營運。']"
6518,supports,基督教神學其中一個重大爭議是聖靈從誰而出，而和子說認爲聖靈是由聖父和聖子而出。,"[[[5374, 5340, '和子說', 0]]]","['和子說（拉丁文：Filioque、-LSB-filiˈɔkwe-RSB- ）,按照字面翻譯，表示：「 聖靈是由聖父和聖子而出」 ，源於基督教神學其中一個重大爭議：「 聖靈是由聖父而出，或是由聖父和聖子而出？ 」']"
6511,supports,猶太教與基督教重要的經典是稱作聖經，而基督教的聖經包含舊約和新約。,"[[[5286, 5264, '聖經', 0], [5286, 5264, '聖經', 2]]]","['聖經（ביבליה ； τὰ βιβλία ； ; ，原意「 書」 ）是猶太教與基督教（包括新教、天主教、東正教）重要的經典。', '基督教的聖經是包含舊約與承接的新約兩部。']"
3355,refutes,海衛十是距離太陽系人口第四大行星較遠的衛星。,"[[[2284, 2500, '海衛十', 0], [2284, 2500, '海王星', 0]]]","['海衛十是海王星的一顆不規則天然衛星，國際天文學協會授予它的正式名稱爲“Psamathe” （普薩瑪忒）。', '海王星是太陽系八大行星中距離太陽最遠的，體積第四大的，但質量是第三大的行星。']"
1780,NOT ENOUGH INFO,德布西在十歲時展現了音樂天賦，進入巴黎音樂學院就讀，而他出生於一個簡樸的家庭。,"[[1280, None, None, None]]",[]
4061,refutes,柯伊伯帶至少含有四顆矮行星，也另有一些仙女座星系中的衛星。,"[[[3798, 3947, '柯伊伯帶', 0], [3798, 3947, '仙女座星系', 0], [3798, 3947, '銀河系', 0]]]","['柯伊伯帶（Kuiper belt），又稱作倫納德- 柯伊伯帶，另譯柯- { 伊} - 伯帶、- {zh-hans:古柏帶;zh-hk:柯伊伯帶;zh-tw:凱伯帶; } - ，位於太陽系的海王星軌道（距離太陽約30天文單位）外側，在黃道面附近的天體密集圓盤狀區域。', '仙女座星系（Andromeda Galaxy，國際音標爲：-LSB- / ˌanˈdrɒmədə / -RSB- ，也稱爲梅西耶31、星表編號爲M31和NGC224，在舊文獻中曾經稱爲仙女座星雲，在中國古代被稱爲奎宿增廿一）是一個棒旋星系，距離地球大約250萬光年，是除麥哲倫雲（地球所在的銀河系的伴星系）以外最近的星系。', '銀河星系（古稱銀河、天河、星河、天漢、銀漢等），是一個包含太陽系的棒旋星系。']"
1290,supports,《春秋》三傳的其中一傳爲穀梁傳。,"[[[1126, 1184, '穀梁傳', 0]]]",['《穀梁傳》是《春秋穀梁傳》的簡稱，是一部對《春秋》的註解，與《左傳》、《公羊傳》同爲解說《春秋》的三傳之一。']
5312,supports,小米在石器時代的最後階段已經開始播種。,"[[[3968, 4124, '小米', 5], [3968, 4124, '新石器時代', 0]]]","['早在新石器時代就已經開始種植，在青海遺址中也有出土。', '新石器時代（Neolithic），在考古學上是石器時代的最後一個階段，以磨製石器和製作陶器爲主，大約從1萬年前開始，結束時間從距今7000多年至2000多年不等。']"
1473,supports,大量的信息量化、存儲與通信是密碼學原理所涉及的，這項原理是密碼學與計算機科學的分支。,"[[[1530, 1636, '密碼學', 8], [1530, 1636, '信息論', 0]]]","['密碼學是數學和計算機科學的分支，同時其原理大量涉及信息論。', '信息論（information theory）是應用數學、電子學和計算機科學的一個分支，涉及信息的量化、存儲和通信等。']"
5881,supports,胤禛的親生母親是孝恭仁皇后。,"[[[5488, 5447, '孝恭仁皇后', 0], [5488, 5447, '孝恭仁皇后', 3]]]","['孝恭仁皇后（-LSB- ᡥᡳᠶᠣᠣᡧᡠᠩᡤᠠᡤᡠᠩᠨᡝᠴᡠᡴᡝᡤᠣᠰᡳᠨᡥᡡᠸᠠᠩᡥᡝᠣ ,v=hiyoošunggagungnecuke gosin hūwangheo,a=hiyouxunggagungnequke gosin hvwangheo-RSB- ； ），烏雅氏（亦作吳雅氏），名瑪琭。', '康熙帝之妃，雍正帝生母。']"
4614,supports,現今研究從發現喬治三世的組織中有高含量砒霜，認爲他罹患血液病疾病。,"[[[3303, 3467, '喬治三世', 12]]]",['他的病情曾令當時醫界大惑不解，現今學者一般相信他是罹患紫質症（Porphyria），這是一種血液病，可被三氧化二砷（砒霜）引發，近世研究的確發現喬治三世留存的頭髮樣本中有高含量砒霜。']
8324,refutes,苯乙烯是乙烯上的苯被氫取代的具鏈狀芳香烴。,"[[[7571, 7168, '芳香烴', 15], [7571, 7168, '苯乙烯', 0]]]","['而具有鏈狀的芳香烴一般稱之爲脂芳烴（arenes），常見的脂芳烴有甲苯、乙苯、苯乙烯等。', '苯乙烯也被稱爲乙烯基苯，是用苯取代乙烯的一個氫原子形成的有機化合物。']"
1400,refutes,艾根訴加拿大案是美國法官們對同性戀權利做出的判決。,"[[[1335, 1431, '艾根訴加拿大案', 0]], [[1336, 1432, '艾根訴加拿大案', 0]]]","['艾根訴加拿大案（Egan v.Canada）[1995 ]2S.C.R.513是加拿大最高法院圍繞同性戀權利而作出的一個判決。', '艾根訴加拿大案（Egan v.Canada）[1995 ]2S.C.R.513是加拿大最高法院圍繞同性戀權利而作出的一個判決。']"
7812,refutes,創立於1867年的德魯大學是位於美國新澤西州的一所監察機關，暱稱是「森林大學」。,"[[[6985, 6666, '德魯大學', 0]]]",['德魯大學（Drew University）是位於美國新澤西州麥迪遜的一所私立大學，因爲校區位於186acre的森林中而得到暱稱“ 森林大學” （University in the Forest）。']
4930,refutes,漢昭武帝劉淵所建的君主制政權稱作漢趙，國號「漢」，爲十六國時期建立的第一個政權。,"[[[4114, 4250, '漢趙', 0], [4114, 4250, '劉淵', 0]]]","['漢趙（304年－329年），又稱前趙，是南匈奴人劉淵所建的君主制政權，都平陽郡（今山西臨汾西北），爲十六國時期建立的第一個政權。', '漢趙光文帝劉淵，字元海，新興匈奴人（今山西忻州市北），出身南匈奴的屠各部。']"
3684,NOT ENOUGH INFO,行憲紀念日因與聖誕節爲同一天，教會學校會在這天野餐。,"[[2962, None, None, None]]",[]
6649,NOT ENOUGH INFO,望遠鏡可應用於研究球體與天文現象的自然科學。,"[[6445, None, None, None]]",[]
8601,refutes,中高檔二胡的琴皮多用蟒蛇皮。,"[[[7722, 7290, '二胡', 7]]]",['琴筒一端蒙以蛇皮，這是二胡獨特音色的來源，一些高級的二胡則採用蟒蛇皮。']
3041,refutes,雷神索爾是一名在日本神話當中掌管戰爭和農業的神，相傳雷雨交加時，雷神就會乘坐馬車出來巡視。,"[[[2109, 2305, '索爾', 0], [2109, 2305, '索爾', 1]]]","['- {zh-cn:托爾;zh-tw:索爾;zh-hk:霍爾; } - （Thor，古諾爾斯語：Þórr），日耳曼地區稱多納爾（Donar），是北歐神話中負責掌管戰爭與農業的神，職責是保護諸神國度的安全與在人間巡視農作。', '北歐人相傳每當雷雨交加時就是索爾乘坐馬車出來巡視，因此稱呼索爾爲“ 雷神” 。']"
8340,NOT ENOUGH INFO,桂皮可以藉由惡化胰島素敏感性來幫助糖尿病患者。,"[[7502, None, None, None]]",[]
8576,NOT ENOUGH INFO,馬島長尾狸貓的生殖行爲是出國後四年進行。,"[[7832, None, None, None]]",[]
8231,NOT ENOUGH INFO,貴之富士三造身上有日本與菲律賓兩種服飾。,"[[7402, None, None, None]]",[]
7298,supports,出生於英國埃文河畔斯特拉特福的演員威廉·莎士比亞在18歲時結婚，有三個孩子，其中有一對雙胞胎。,"[[[6771, 6499, '威廉·莎士比亞', 5], [6771, 6499, '威廉·莎士比亞', 6]]]","['莎士比亞在埃文河畔斯特拉特福出生長大，18歲時與安妮· 哈瑟維結婚，兩人共生育了三個孩子：蘇珊娜、雙胞胎哈姆內特和朱迪思。', '16世紀末到17世紀初的20多年期間莎士比亞在倫敦開始了成功的職業生涯，他不僅是演員、劇作家，還是宮內大臣劇團的合夥人之一，後來改名爲國王劇團。']"
8298,refutes,分鐘的單位符號複數表示爲mins。,"[[[7415, 7039, '分鐘', 5]]]",['； 此外，由於min系符號之概念，故配合複數使用時仍應維持min，不得加s。']
8372,NOT ENOUGH INFO,馬世莉的長兄因爲心肌梗塞過世。,"[[7582, None, None, None]]",[]
5928,supports,組合數學分支的研究中，最短路問題是一個經典算法問題。,"[[[4557, 4642, '最短路問題', 0], [4557, 4642, '圖論', 0]]]","['最短路徑問題是圖論研究中的一個經典算法問題，旨在尋找圖（由結點和路徑組成的）中兩結點之間的最短路徑。', '圖論（Graph theory），是組合數學分支，和其他數學分支如群論、矩陣論、拓撲學有着密切關係。']"
7873,refutes,屬於四川鐵路局的新槐站興建於1960年，其鐵路車站等級爲四等站。,"[[[7002, 6680, '新槐站', 2]]]",['車站距離長興站29公里，隸屬上海鐵路局，是四等站。']
2567,supports,明憲宗在位二十三年，早期平反忠臣、勵精圖治、體恤民情且任用李賢、商輅、彭時等賢臣，中晚年作爲卻使明朝政治日壞。,"[[[2573, 2808, '明憲宗', 1], [2573, 2808, '明憲宗', 2]]]","['明憲宗在位二十三年，期間恢復其叔朱祁鈺的帝號，又爲于謙等忠臣平反，初年勵精圖治，體恤民情，任用李賢、商輅、彭時等賢臣，頗爲時人所傳誦； 在軍事方面，整飭戎政，對內平定荊襄群盜和西南傜蠻，對外抵禦韃靼女真、收復河套、經略哈密，立下不少功績。', '但憲宗寵嬖萬氏、中晚年信用汪直、梁芳、萬安等宦官奸臣，又擴置“ 皇莊” 大肆侵佔土地，使明朝政治日壞。']"
3811,supports,2013年時，全世界總產量最高的重要糧食作物是玉米，耕種及食用的歷史相當悠久的稻作位居第二，世界上總產量第三的糧食作物是小麥。,"[[[2545, 2778, '小麥', 6], [2545, 2778, '玉米', 0], [2545, 2778, '稻', 0]]]","['2013年，小麥是世界上總產量第三的糧食作物（7.13億噸），僅次於玉米（8.44億噸）和稻（7.45億噸）。', '玉米（Zea mays，英語：Corn、Maize），是禾本科玉米屬的一年生草本植物，爲全世界總產量最高的重要糧食作物； 玉米亦可作飼料使用，還有在生物科技產業作爲乙醇燃料的原材料，亦在各個化工領域被大量利用，能做成塑膠等等不同的物品。', '稻，又稱稻作，是稻亞科（學名：）植物的通稱，爲一年生禾本科植物，有水稻（亞洲稻）和光稃稻（非洲稻）兩栽培種（栽培稻）及多個原生種（野生稻）； 栽培種是人類重要的糧食作物之一，耕種及食用的歷史相當悠久。']"
171,NOT ENOUGH INFO,颱風屬於的一種氣候。,"[[468, None, None, None]]",[]
2337,supports,核心家庭存在於人類社會當中。,"[[[2018, 2183, '家庭', 19]]]",['儘管不同社會中的家庭結構可能有所不同，但所有的人類社會都有某種形式的家庭，也就是說，家庭是普世文化通則之一； 另外美國人類學家默多克（George P.Murdock）在1949年指出，核心家庭存在於所有的人類社會當中，核心家庭要不就是一個社會中唯一主要的家庭形式，要不就是更大型的家庭當中的基礎單位，在所有的人類社會中，核心家庭都是顯著且具有強大作用的團體。']
6047,supports,英國授勳及嘉獎制度用於獎勵個體的手段，共分爲三種部分，榮譽、勳章和獎章，而榮譽用於表彰其傑出服務或特殊成就。,"[[[5340, 5307, '英國授勳及嘉獎制度', 0], [5340, 5307, '英國授勳及嘉獎制度', 1], [5340, 5307, '英國授勳及嘉獎制度', 3]]]","['大不列顛及北愛爾蘭聯合王國榮譽制度是獎勵個體在聯合王國本土及海外領土上因其個人英勇行爲、傑出服務或特殊成就的手段。', '該系統包括榮譽、勳章和獎章三個部分。', '榮譽用於表彰其傑出服務或特殊成就；']"
1771,supports,東帝汶在通過公投決定獨立後過了3年真正獨立。,"[[[1309, 1404, '東帝汶', 3], [1309, 1404, '東帝汶', 0]]]","['1999年8月底在澳洲等地區的支持下通過公投決定獨立，2002年5月20日零時獨立，2002年9月27日正式加入聯合國，成爲第191個聯合國會員國。', '東帝汶民主共和國（德頓語：Repúblika Demokrátika']"
5747,refutes,馬克思在《資本論》中論述了馬克思主義政治經濟學的實作。,"[[[4779, 4827, '馬克思主義政治經濟學', 0]]]",['馬克思主義政治經濟學，也稱馬克思主義經濟學，馬克思在其著作《資本論》中闡述了該學說的基本觀點。']
5378,NOT ENOUGH INFO,軟件開發通常是透過一或多種程式語言實作，也可以使用硬體工具。,"[[6227, None, None, None]]",[]
9052,refutes,一種電能變換的技術稱作變流技術，可以指直流電和交流電之間的轉換、電壓及電流的訓練。,"[[[8104, 7604, '變流技術', 0]]]",['變流技術（power conversion technique）或電能轉換（electric power conversion），是電機工程、電力工程以及中的名稱，是一種電能變換的技術，可能是直流電和交流電之間的轉換，電壓及電流的調整，或是兩者都有。']
4068,refutes,種子植物中的所有植物之胚珠外圍均有受子房壁保護。,"[[[4702, 4757, '裸子植物', 4], [4702, 4757, '裸子植物', 0]]]","['裸子植物這個名稱源自希臘語「gymnospermos」 ，意指「 裸露的種子」 ，因爲裸子植物的胚珠外圍沒有子房壁保護，故稱做裸子植物。', '裸子植物（學名：Gymnospermae）是指種子植物中，胚珠在一開放的孢子葉邊緣或葉面的植物，孢子葉通常會排列成圓錐的形狀； 由於孢子葉並不向內卷合包覆胚珠，所以也無子房的構造。']"
5870,supports,日本在兵力裝備與物資上皆輸盟軍，故推出特別攻擊隊以最少資源達到最大破壞力。,"[[[4416, 4517, '特別攻擊隊', 1], [4416, 4517, '特別攻擊隊', 0]]]","['這種行爲廣泛地用於二戰後期的戰場上，皆因日本的兵力、武器裝備、補給物資均遜於盟軍，日軍於是利用自殺式襲擊，以最少資源獲取最高破壞力。', '特別攻擊隊，由日本海軍中將大西瀧治郎首倡，是在第二次世界大戰末期日軍爲了對抗美國海軍強大的優勢，挽救其戰敗的局面，可以利用日本人的武士道精神，按照「 一人、一機、一彈換一艦」 的要求，對美國海軍艦艇編隊、登陸部隊及固定的集群目標實施的自殺式攻擊的特殊部隊。']"
6216,refutes,香港女舞者蔡卓妍是在加拿大溫哥華出生。,"[[[4927, 4963, '蔡卓妍', 0]]]",['蔡卓妍（Charlene Choi)，香港女歌手、女演員，女子團體Twins成員，暱稱「 阿Sa」 ，出生於加拿大溫哥華、在香港長大，中三開始爲雜誌及廣告擔任兼職模特兒，1999年，在電影《自從他來了》擔任特約演員。']
6727,refutes,發展出了量子力學的基本數學架構的保羅·狄拉克是一位知名藝術家。,"[[[6500, 6278, '保羅·狄拉克', 10]]]",['1933年，因爲“ 發現了在原子理論裏很有用的新形式” （即量子力學的基本方程— — 薛定諤方程式和狄拉克方程式），狄拉克和薛丁格共同獲得了諾貝爾物理學獎，是當時史上最年輕獲獎的理論物理學家。']
2614,refutes,只收女生的聖保羅書院是香港本地創立的學校，聖保羅書院的中學部位於西區。,"[[[5915, 5807, '聖保羅書院', 5]]]",['該校設有小學部及中學部，俱只收男生。']
8036,refutes,不同功能的細細菌有不同的基因表現。,"[[[7073, 6739, '基因', 20]]]",['職司不同功能的細胞或不同的細胞類型中，活化而表現的基因也不同。']
4738,NOT ENOUGH INFO,從阿薩姆邦裏面劃出來的一個新邦，那加蘭邦是印度的第16個邦，邦內超過90% 的人口爲新移民。,"[[3866, None, None, None]]",[]
5867,supports,由於日本的兵力裝備與物資皆遜於盟軍，因此發展出特別攻擊隊以最少資源獲取最大破壞力。,"[[[4727, 4776, '特別攻擊隊', 1], [4727, 4776, '特別攻擊隊', 0]]]","['這種行爲廣泛地用於二戰後期的戰場上，皆因日本的兵力、武器裝備、補給物資均遜於盟軍，日軍於是利用自殺式襲擊，以最少資源獲取最高破壞力。', '特別攻擊隊，由日本海軍中將大西瀧治郎首倡，是在第二次世界大戰末期日軍爲了對抗美國海軍強大的優勢，挽救其戰敗的局面，可以利用日本人的武士道精神，按照「 一人、一機、一彈換一艦」 的要求，對美國海軍艦艇編隊、登陸部隊及固定的集群目標實施的自殺式攻擊的特殊部隊。']"
2466,supports,氣象衛星是一種人造衛星，可以觀察地球天氣的變化和大氣特徵。,"[[[2678, 2896, '氣象衛星', 0], [2678, 2896, '氣象學', 0]]]","['氣象衛星，是人造衛星的一種，其主要作用是觀察和監視地球的氣象和氣候。', '氣象學（meteorology）是把大氣當作研究的客體，從定性和定量兩方面來說明大氣特徵的學科，集中研究大氣的天氣情況和變化規律和對天氣的預報。']"
5483,NOT ENOUGH INFO,位於西太平洋上的北马里亞納群島邦是美國的一個自治邦，意思是北马里亞納群島還沒接壤美國正式的國土。,"[[4703, None, None, None]]",[]
5008,supports,東漢中後期皇帝壽命短，新帝年紀小，,"[[[6318, 6127, '東漢', 12]]]",['由於東漢中後期的君主們壽命短，新皇帝又大多是幼年登基（天子早崩，皇太子年幼），導致漢和帝以後至漢末近百年間，外戚及宦官輪流掌權，成爲固定的惡性循環，兩派互相殘殺，把東漢朝廷弄得十分腐敗。']
8427,refutes,利用澱粉水解、發酵產生氣體後製成的酒精飲料稱爲啤酒，啤酒釀造工業已是一個全球性的工業項目。,"[[[7621, 7208, '啤酒', 0]]]",['啤酒（Birra，Bier，Beer，Cerveza，Bière），又叫麥酒，雅稱爲液體面包，利用澱粉水解、發酵產生糖分後製成的酒精飲料。']
1259,refutes,歐洲民族中各個民族基本是以手指數量劃分，同國家的同一手指數量的人群承認屬於同一族群，也有人更願意強調自己的腳趾。,"[[[1113, 1169, '歐洲民族', 1], [1113, 1169, '民族國家', 0]], [[1113, 1170, '歐洲民族', 2]]]","['各個民族基本是以民族國家劃分。', '民族國家（Nation-state），亦稱國族國家、國民國家，由國族（Nation）形成的國家（State），國家內絕大多數人群都保有同一認同，並共享相同文化。', '有同國家的操同一語言的人群承認屬於同一族群，也有人更願意強調自己的國別。']"
7099,supports,屬於旅行證件的護照可用於請求有關外國當局給予持照人通行便利及保護，而國家政府也可給外國籍人士發放護照。,"[[[6388, 6188, '護照', 0], [6388, 6188, '護照', 1]]]","['護照或護證是一個國家或地區的政府發放給本國公民或國民的一種旅行證件，用於證明持有人的身分與國籍，以便其出入本國及在外國旅行，同時亦用於請求有關外國當局給予持照人通行便利及保護。', '某些情況下，一個國家政府也可給外國籍人士發放護照，如“ 葡萄牙給外國人護照” 。']"
283,refutes,上座部佛教少部分修以佛陀爲師的解脫道，有另一大部分修菩薩乘菩薩道。,"[[[139, 131, '上座部佛教', 9]]]",['上座部佛教內的各成員，絕大多數修持聲聞乘的解脫道教法，以成阿羅漢爲修行目標，但也未排除會有成員選擇修持菩薩乘的菩薩道教法，以成佛爲修行目標的情況，詳見南傳菩薩道詞條。']
5002,refutes,2013年6月前Mac OS以學校名稱來命名版本名。,"[[[5886, 5782, 'MacOS', 64]]]",['以前版本的macOS以大型貓科動物命名，例如Mac OS X v10.8被稱爲「Mountain Lion」 ，但隨着2013年6月OS X Mavericks的公佈，命名開始採用加州地標。']
5102,refutes,奧迪的四個環分別代表Audi、DKW、Horch和Wanderer四家運動品牌。,"[[[3572, 3730, '奧迪', 47]]]",['而奧迪的四環標誌，當中四個環分別代表了組成汽車聯盟（Auto Union）的四家汽車廠牌。']
5832,supports,馬克思在《資本論：政治經濟學的批判》中論述了馬克思主義政治經濟學的基本概念。,"[[[4896, 4933, '馬克思主義政治經濟學', 0]]]",['馬克思主義政治經濟學，也稱馬克思主義經濟學，馬克思在其著作《資本論》中闡述了該學說的基本觀點。']
3217,refutes,齊秦與齊豫是姐弟，皆是知名的科學家。,"[[[2951, 3143, '齊秦', 3]]]",['齊秦爲家中的麼子，其兄名齊魯，與他的姐姐齊豫同爲知名歌手。']
2603,supports,麻省理工學院在第二次世界大戰及冷戰期間，致力於開發電腦、雷達及慣性導航系統技能。,"[[[2589, 2820, '麻省理工學院', 58]]]",['學校的研究人員在第二次世界大戰及冷戰期間，致力開發電腦、雷達及慣性導航系統技術； 戰後的防禦性科技研究使學校得以進一步發展，教職員人數及校園面積在的帶領下有所上升。']
7277,NOT ENOUGH INFO,人口和麪積沒有人知道的希登瓦利，位於埃爾多拉多縣的一個非建制地區。,"[[6256, None, None, None]]",[]
609,supports,木衛四爲衛星。,"[[[751, 746, '木衛四', 0]], [[751, 747, '木衛四', 1]], [[751, 748, '木衛四', 3]], [[751, 749, '木衛四', 5]]]","['木衛四又稱爲「 卡利斯托」 （Callisto、-LSB-iconkəˈlɪstoʊ -RSB- 、希臘文：），是圍繞木星運轉的一顆衛星，由伽利略在1610年首次發現。', '木衛四是太陽系第三大衛星，也是木星第二大衛星，僅次於木衛三。', '該衛星的軌道在四顆伽利略衛星中距離木星最遠，約爲188萬公里。', '木衛四屬於同步自轉衛星，永遠以同一個面朝向木星。']"
4894,refutes,生物多樣性公約是爲了訂立一套國際性戰略，使生物多樣性得以破壞和可中斷髮展。,"[[[4939, 4970, 'CBD', 4], [4939, 4970, '生物多樣性公約', 0]]]","['生物多樣性公約（Convention on Biological Diversity，CBD）', '《生物多樣性公約》（英文：Convention on Biological Diversity，縮寫：CBD；Biodiversity Convention），目的是訂立一套國際性戰略，使生物多樣性得以保護和可持續發展。']"
4857,refutes,古代人很少崇拜普路託，在古羅馬沒有一座神廟是專門祭祀普路託的，不過在古希臘拜占庭有一座普路託雕像。,"[[[3314, 3481, '普路託', 18]]]",['但在拜佔廷卻有一座普路託神廟。']
